,z1,z2,A,r1,r2,r,r0,h,L,Q_theor,eps_theor,etha_theor
24,6,8,303.58608002792346,130.1083200119672,173.47776001595625,49.54169266745329,1.6670828957272736,415.5296840732665,373.43493957979666,0.43740046424028173,3.2195077387859983,0.7491047659145278
25,5,5,238.98983146562296,119.49491573281148,119.49491573281148,56.585536526203335,1.882765992036505,371.12151184311654,233.2715356352091,0.20918643361776543,2.864637309835281,0.7901964216410026
26,5,6,280.06895567864194,127.30407076301907,152.76488491562287,49.477027937759225,2.780250391342612,290.3659307344847,241.46918926220678,0.21216978620016527,2.8940471556932144,0.7637286689672435
27,5,4,321.17981073126805,178.4332281840378,142.74658254723025,90.87877666512996,17.22948157326176,440.00789882785745,314.1218145597305,0.7108285731679308,3.100538733876935,0.7775870887824018
28,7,7,134.79742352762602,67.39871176381301,67.39871176381301,25.02464139864041,3.7412829094699247,194.05068704010475,123.10829618104492,0.03423992293801737,2.233289535335027,0.7913608938008888
29,7,7,188.64166558120917,94.3208327906046,94.3208327906046,32.44930018622347,2.9320570204971625,243.30388660901568,173.01116869388113,0.07775941037780887,2.5887732320958374,0.779773526483743
30,4,6,241.72938097280306,96.69175238912122,145.03762858368185,32.41443994859817,2.1902015739840577,356.7589344663676,324.7515359880938,0.12872173248137622,3.1244561471543046,0.7467480660091887
31,4,6,95.8884411431716,38.35537645726864,57.53306468590297,19.35055615854302,2.6823947357306137,149.27912536117918,107.22726046028478,0.014911013119253101,2.0793213972709634,0.7787046635295256
32,5,7,157.83388990100417,65.76412079208507,92.0697691089191,37.73765146673564,3.3056880206869685,181.42493675463473,113.55953460794352,0.0651212123373716,2.1438223172976834,0.7972718644029924
33,6,6,335.1102456901001,167.55512284505005,167.55512284505005,71.27067395515931,5.525532979220556,229.62008712521765,214.33856112871524,0.3910401981092051,2.7903444372065604,0.7501414064977452
34,5,4,104.13314097897741,57.85174498832079,46.28139599065663,19.81773930753215,1.0684626160282633,122.48265187932702,95.2083891711975,0.00799558781134542,1.943697125010883,0.767955794530753
35,5,6,278.2598651856605,126.48175690257295,151.77810828308753,38.3060142618509,8.015946320642952,281.3569961621761,221.997890950275,0.1429234494577743,2.821540453098373,0.7712856165838331
36,5,5,340.59164245762685,170.29582122881342,170.29582122881342,72.02155244988384,6.553600530284044,392.6890714824067,262.9728128880326,0.42074952632307067,2.9644137437884637,0.7884326532465239
37,5,7,89.98744050892606,37.49476687871919,52.492673630206866,14.478458661169709,1.716337478517505,116.82314497501791,114.3202776815103,0.010315458834631416,2.1512809706058116,0.7374955620907893
38,5,5,213.79589202425777,106.89794601212888,106.89794601212888,46.82331121753317,9.285987307119878,275.43464849502607,173.37516401628363,0.1312009651058306,2.5908413935579575,0.7943208006120758
39,6,5,123.90449132911459,67.58426799769887,56.32022333141572,21.296223626343625,4.1603490283108515,79.07284365736842,62.859542778171665,0.008540163451397756,1.4611840939935419,0.772453710623507
40,5,7,153.10348428679458,63.793118452831074,89.3103658339635,19.17881051107812,4.3813896684223455,187.6216334989314,125.1897047545686,0.023116958366318406,2.2516583436241246,0.7899947592066873
41,7,4,224.50683732187125,142.86798738664535,81.6388499352259,49.64959998602344,1.6702268002821095,155.8564958648829,141.10642592271873,0.07279764763171591,2.3804276133595277,0.7516160299699449
42,5,4,131.68185882316658,73.15658823509254,58.52527058807404,34.37221158522294,3.6876038865516136,97.61759599053589,67.42107991553155,0.016640222442876593,1.5424986230438547,0.7881787856475686
43,4,7,275.637079900971,100.23166541853492,175.4054144824361,54.455980240375446,2.7256987885518282,448.91133705849063,349.92517591642627,0.43951113617316584,3.1763255748611208,0.7680751049833855
44,6,7,207.68917013896072,95.85654006413573,111.832630074825,29.68823419160527,3.4283993794222596,301.455875978353,229.7185234548749,0.09234652201981583,2.8513990024901434,0.7703444598360399
45,5,8,199.5933600136679,76.76667692833381,122.8266830853341,25.954045163817952,3.8083256093803413,311.94803842027835,228.1515119320402,0.0840390533640006,2.8454618030126726,0.77660175858048
46,5,5,191.32938924477415,95.66469462238707,95.66469462238707,32.508137409325805,7.468214120787636,249.7175164451382,180.01177414782927,0.06945952007507226,2.6275143523486624,0.7786503858350383
47,4,6,252.38893425482706,100.95557370193083,151.43336055289623,50.297867452729136,6.479461936617232,502.52587554175716,335.48754906288553,0.33947921208651716,3.147355380695407,0.7824499901533057
48,5,5,244.3803336000743,122.19016680003715,122.19016680003715,36.85618561197437,4.607528867965324,137.82441561643373,133.59390093567848,0.0570014533015612,2.3220985923844193,0.745480367173598
49,5,5,103.38648343742926,51.693241718714624,51.693241718714624,24.591289855546545,4.117429345701642,89.12744320622079,73.2878011891129,0.013055975034591652,1.6397249322374028,0.7667297430359579
50,7,7,245.86128873894992,122.93064436947496,122.93064436947496,47.00657569206883,3.0939128141160523,257.51681937719616,196.7522475615527,0.17990756311527292,2.7120621700811376,0.7737982557126641
51,6,6,193.55369434282665,96.77684717141331,96.77684717141331,35.16903033600098,5.751090374431761,167.95482840404188,112.06309389428264,0.05319245134020848,2.1289735312632008,0.7916895730813763
52,5,6,244.57250857015768,111.1693220773444,133.4031864928133,41.10777043918668,1.2570768963631584,223.23266910370617,180.72892275925165,0.10434306037010882,2.6313632567502077,0.768476704558621
53,5,5,216.6883158925947,108.34415794629736,108.34415794629736,39.32108675045287,9.19030540748438,143.17371465803905,117.60971825051676,0.06388289900515258,2.182853891386859,0.7685646967385082
54,4,4,149.23526377926865,74.61763188963432,74.61763188963432,27.553489984006568,2.6458473237424993,165.58144331630618,145.99433849115525,0.026726781183814337,2.416249020723181,0.7536671800075464
55,5,4,110.392841791722,61.32935655095667,49.06348524076534,33.79279313846348,2.619981319023473,129.18551594254257,89.91831074554908,0.021263356692210293,1.8777371753460914,0.7823324323360638
56,6,5,223.20522779424732,121.74830606958945,101.45692172465787,47.66665244113157,8.846191809138453,172.37206094652126,155.02899335371495,0.11791278823989755,2.478452672868911,0.7544208339887616
57,4,7,139.4361934553063,50.70407034738411,88.73212310792219,21.294994908184893,4.419178795678827,177.0170407221751,135.1748531673993,0.030162294650079174,2.3347199023794096,0.7746838076867854
58,6,7,276.9137353370709,127.8063393863404,149.10739595073048,41.71307193133312,2.0746502561136944,406.1903442453999,313.97319819245024,0.23180450601377342,3.1001950735257804,0.767947080061597
59,6,6,103.75482746177491,51.87741373088746,51.87741373088746,16.534602168945685,4.887717470096126,150.96261769789788,99.42186850308528,0.01213939790911917,1.9933708828843963,0.7876645495029376
60,5,8,234.95015741054257,90.365445157901,144.5847122526416,37.60318334237741,2.9593412029151023,197.86800183835223,196.98824625361104,0.13735221550600965,2.7131796876485317,0.7400963695137724
61,5,4,315.5778248386641,175.32101379925786,140.25681103940627,71.87102848392472,6.3757151239141745,343.13615992080116,238.72221069657843,0.2964238356257382,2.884363337798521,0.7833853590342257
62,5,7,219.23722202935173,91.3488425122299,127.88837951712185,46.413768121986486,6.133228876118239,255.4728926223142,179.62490764212615,0.1742856581279494,2.6254290546786447,0.7845853240385203
63,7,7,260.3116073169186,130.1558036584593,130.1558036584593,43.308971555697326,8.123400478689407,253.66449999115815,203.14350048865893,0.18664007174239808,2.7416567369537694,0.7689532938652347
64,6,6,122.77566276708649,61.387831383543244,61.387831383543244,26.03082783377437,3.2187473050935584,139.57249221793205,95.80891834269062,0.022909427068099716,1.950926664743572,0.785977812108053
65,5,7,275.2506709956328,114.68777958151367,160.56289141411912,42.743662635628816,10.959033988495582,291.24835428004457,257.24644116068384,0.2559592885899593,2.946565089524225,0.7562815214868157
66,6,7,210.05192422949415,96.94704195207422,113.10488227741993,41.81297492874829,1.256195330713701,213.64752060106778,168.18254796624058,0.11489445335332667,2.5607519827097613,0.7709974425412919
67,5,5,300.1234138567646,150.0617069283823,150.0617069283823,49.00167927551051,11.208545074518245,388.4335145552714,263.0664222164779,0.23621081793087648,2.964700493751253,0.7860693545878978
68,6,6,296.11920398403925,148.05960199201962,148.05960199201962,46.86366737042914,8.657781685831495,280.16556428657776,214.6314095750531,0.1984080766078831,2.791567528834254,0.7748871552445753
69,4,4,253.6302953568948,126.8151476784474,126.8151476784474,70.56633407709971,3.5505079911701056,183.75143018688644,129.2688187253823,0.13841954680871751,2.2865715766901373,0.7867483395600919
70,6,4,190.6317052540404,114.37902315242425,76.25268210161616,43.53782451982998,9.43575974052179,167.09142374025078,140.65554392925588,0.07265398796448674,2.3770414911530646,0.7615507216019288
71,5,6,327.56513363795466,148.89324256270666,178.671891075248,80.78485087345312,5.248807919356403,432.42028231929817,290.4246056219372,0.6762682090030226,3.0422100903569023,0.7873571756664219
72,4,6,349.49170889961243,139.79668355984498,209.69502533976748,83.80948904002496,1.917317309884535,380.922640912296,289.10085364525435,0.6914264246169008,3.0387278785646386,0.7759885056395003
73,4,5,325.81946625618167,144.80865166941408,181.0108145867676,82.51434999963911,2.162281022475105,386.12625245332543,266.381475029335,0.5085155543441755,2.9747539758274106,0.7856974667329906
74,6,7,177.93311441128895,82.12297588213337,95.8101385291556,32.71540792922381,5.747162278613893,156.91595194002196,124.96777444528972,0.06181756753816478,2.249717980955185,0.7711749387099189
75,6,8,314.71644240041076,134.87847531446175,179.837967085949,61.5290961987242,5.145130203950246,396.023339059965,318.5140003816491,0.6040136774154428,3.1105780234996647,0.7665316095927228
76,4,8,255.26090404502534,85.08696801500845,170.1739360300169,39.616692843766415,6.723036225168969,668.1263637014675,443.5767017393255,0.401042826068769,3.3250757335875543,0.7783216299924166
77,6,6,149.63564607416845,74.81782303708422,74.81782303708422,32.44524995294878,4.436566599644307,83.45115243193919,77.7917322869917,0.028331693773803908,1.7093001384224893,0.7515311748156831
78,5,6,93.72736941736127,42.603349735164215,51.12401968219706,19.76122649135912,1.6565151222677468,99.04256899625231,89.2920743743521,0.011626034358677964,1.8696476909622668,0.7522037049466085
79,7,6,266.4942275347356,143.496891749473,122.99733578526259,51.74850027966946,6.748360023275475,229.67315577346835,193.63008296242674,0.19873505258614116,2.697093057708826,0.7624158768506663
80,4,5,319.1019323249726,141.82308103332116,177.27885129165145,80.13423412252752,6.09349581911387,536.8873019691988,364.3923183263511,0.712866407320401,3.2034453371120537,0.782381364523781
81,4,6,131.4703851912412,52.58815407649648,78.88223111474471,17.999681211684887,1.259851893897428,168.07123731230607,137.37398278691498,0.015907065064190193,2.3519638544841355,0.7646472141970089
82,5,4,213.04865954146769,118.36036641192648,94.6882931295412,63.2714125274914,4.6421947571307,200.9294063633806,186.55945970311978,0.1673168492648378,2.661872140287858,0.7467822791034345
83,6,5,223.05366897823546,121.66563762449208,101.38803135374339,50.458635456974804,2.5294139068664356,205.86038386552164,133.33943614115367,0.09272669676194674,2.3200492116006846,0.7933196094129882
84,5,6,262.7823268804617,119.4465122183917,143.33581466207002,49.63060146122736,8.858524084181536,323.344446870877,232.69753419577023,0.2394192602705977,2.8625193214017925,0.7806688365744339
85,5,5,238.5232912276855,119.26164561384276,119.26164561384276,37.80731514570122,1.6704987738981474,219.80620639013063,172.78441586578032,0.07124604815614506,2.5874817882429397,0.7714607969357256
86,6,5,214.53739139116828,117.0203953042736,97.51699608689468,52.3132158950588,7.614613747196459,146.9775012360879,110.3064195508993,0.0913555492449446,2.111236508436972,0.7792289947033281
87,4,4,328.00543776914026,164.00271888457013,164.00271888457013,49.70739215361651,13.314263199105092,306.37354100532883,254.46572167316967,0.1975195275365942,2.9376740068054783,0.764690735083208
88,5,5,128.02728420734786,64.01364210367393,64.01364210367393,30.7459222980582,4.520517914493612,110.74213716481404,69.72809565839225,0.018684486340092604,1.5816720422680088,0.797877481234858
89,5,5,274.17814909815667,137.08907454907833,137.08907454907833,50.81444006528116,8.732146646398004,243.62075008916358,157.69333767585644,0.13623177101929537,2.4958744264197517,0.7947909473917998
90,5,8,331.89373529014915,127.65143665005736,204.24229864009178,75.14297111798237,1.9123878259483873,533.2516471163548,359.4637530547254,0.939571802799417,3.194409205511066,0.7854911216914577
91,7,8,163.45134681961724,76.27729518248803,87.1740516371292,31.147167417226342,1.9687007431515022,271.1251066568824,183.16464918989465,0.08375851456283322,2.6442760420596727,0.7821022488703996
92,5,6,319.5819210160604,145.2645095527547,174.31741146330566,72.69768131552208,3.490743206190847,356.20551820012224,248.8404153799448,0.45841499683416953,2.919220753872356,0.7848236284253811
93,5,6,166.50331628770974,75.6833255853226,90.81999070238713,33.12432511830357,2.7419721533855945,238.8991252054396,172.43765332951563,0.06823765604820321,2.585502265761061,0.7776151146426722
94,5,6,131.763292500292,59.89240568195091,71.8708868183411,25.28522834123995,5.163300492246179,200.00875549210406,129.92630941203444,0.034193138262696786,2.292068983215456,0.7895919283157352
95,4,7,165.95060379254392,60.345674106379604,105.60492968616431,20.43970152828165,5.189281286632532,324.1091491678519,224.32913348130506,0.05096709938856326,2.830718560771635,0.7800728317570179
96,4,5,308.7584162320151,137.2259627697845,171.53245346223062,53.622161885257256,2.4060727999351625,279.95000002257297,265.20014909703343,0.22637443661830808,2.9711938665254047,0.7463921070984046
97,6,6,278.8653650603082,139.4326825301541,139.4326825301541,44.297415161095145,7.262406888345281,222.2820641203826,208.78344920397555,0.1677122908819741,2.7666652125704845,0.7482296214919745
98,6,5,199.44541060126306,108.78840578250711,90.65700481875594,49.873071551034876,3.8525341469259,212.81846214635178,135.542388252599,0.09475053291852117,2.337626912543206,0.7937264078477964
99,7,7,231.73327585685723,115.86663792842862,115.86663792842862,37.563141405471484,1.2478176876312894,239.7294769382156,173.2958067521098,0.0971498488615551,2.5903910155461136,0.7805762432402946
100,4,6,89.03875836452372,35.615503345809486,53.42325501871424,15.351776295469744,1.6165440006740417,151.13065358120133,125.12676210884337,0.010790045139882385,2.2511084658950073,0.7580713528002342
101,7,6,91.48888734292156,49.26324703080392,42.22564031211765,18.305554372153782,2.086263480296429,104.4955979463744,69.04440199925213,0.00757776766575506,1.5701936684646922,0.789142007608725
102,6,8,83.43923187873978,35.75967080517419,47.67956107356559,17.85520890642329,0.42141383153938805,101.69704666099119,97.69336352208634,0.012974070212917941,1.9732863332919144,0.740790703754923
103,5,6,259.9931191301524,118.17869051370566,141.81442861644678,44.64675484118748,10.99731328344095,369.7348144427431,251.72791330512936,0.22981603871149275,2.928772272746905,0.7853995253093626
104,5,5,246.18452653635532,123.09226326817766,123.09226326817766,68.27680754257136,3.60411979879559,273.84151636834133,211.8316524906216,0.2775880064387907,2.7797720476074597,0.7715017389772759
105,5,5,273.2766134588477,136.63830672942385,136.63830672942385,62.051982797814865,2.390849690863232,276.9209841608879,216.84001726742878,0.23557852846109018,2.800712790257012,0.7709680420489958
106,6,8,239.81346822434733,102.77720066757742,137.0362675567699,40.04520294978887,8.488691745960876,401.1107722811003,251.72430299788718,0.23720600439152617,2.9287604356684076,0.7923537629741993
107,5,6,310.4658119201533,141.12082360006968,169.34498832008364,57.724562240255246,5.692058105010773,338.7986154648021,211.8673604489504,0.26499268229736395,2.7799239360928127,0.7972150759675405
108,7,6,209.99790000931986,113.07579231271069,96.92210769660916,42.5133650479758,5.287227350665038,251.78969015228208,189.28844795716324,0.12944850263719945,2.675689373843805,0.7731599033523989
109,4,6,191.79045044787853,76.71618017915141,115.0742702687271,36.530506516183785,1.0436785200588923,302.12470974194457,188.95164929965986,0.08601877277391147,2.673999571782744,0.7936709829932066
110,7,6,244.89118188875312,131.86448255548245,113.02669933327067,41.21139152378982,6.607215014734303,222.60071990342135,156.90356269844062,0.10548339857857124,2.490751949097359,0.7845270970520309
111,5,4,274.5892356943827,152.54957538576818,122.03966030861453,75.11347949841027,2.3258817674760315,318.50850157843774,207.7977265384984,0.2515927927224,2.76236628814499,0.7893336580833822
112,7,6,292.39335222089215,157.44257427278808,134.95077794810408,51.56437414065767,13.187820645498794,234.13984734182614,148.7657648935175,0.17517835803291348,2.435864395223492,0.7970868169557886
113,5,5,83.55200633616681,41.776003168083406,41.776003168083406,18.317407533768858,2.4335702058172473,93.17702771531961,71.96921986371561,0.0068131760585267145,1.61854897015474,0.7720290157124988
114,5,7,191.69696522252528,79.87373550938553,111.82322971313975,35.04471167709896,2.567732234754622,186.6108828923355,179.76182280421727,0.09297998925844238,2.6261677823330203,0.7436686026463171
115,4,7,330.03637004159884,120.0132254696723,210.02314457192654,51.377532574768054,9.101681552385267,634.7232764104901,493.0865247076363,0.6627276043699523,3.383896669296767,0.7656290671533946
116,6,7,144.99911252118721,66.92266731747102,78.07644520371619,28.32510334461122,1.0903463342496722,108.05725645753964,95.87444641466004,0.028607293686443776,1.9517124570478084,0.7573795426603831
117,5,7,180.6256686312634,75.26069526302642,105.36497336823699,40.881244458722065,1.4705679409038601,167.74359804728553,137.51029951281456,0.08855228512465242,2.3530210027354714,0.767272025394044
118,6,8,195.46293780662094,83.76983048855183,111.69310731806911,30.53648098438429,1.765032422682784,280.9373689365975,231.65840071951692,0.10444022211212316,2.858664888427025,0.7607783051232468
119,4,6,342.27292954335655,136.9091718173426,205.36375772601394,56.517351870606575,6.202698380155002,296.4144018280431,263.04479287782635,0.32792585344757547,2.9646342515132478,0.7571805501942471
120,4,6,122.85596597097943,49.14238638839177,73.71357958258766,17.944951769563666,1.7533003370859306,244.90580386606302,179.90136736103435,0.021887677362152077,2.626919880330532,0.7701317606933472
121,6,7,218.4629460609406,100.82905202812643,117.63389403281417,37.65405276326001,6.898237322400531,174.19030875235669,131.6039091227618,0.08783409694081751,2.3059371844119667,0.7784183105506215
122,6,5,131.92542780899277,71.9593242594506,59.96610354954216,28.167865538297377,4.269925583626275,115.38993247408845,72.79325904247871,0.016653760976573253,1.6318270382047464,0.7969367187217825
123,5,7,324.7456366198345,135.31068192493103,189.43495469490347,41.995445604973895,3.199637748152139,292.24509724443305,256.5138512985412,0.19916935671151423,2.944237175523592,0.7581635683491229
124,5,6,231.1885783771518,105.08571744415991,126.1028609329919,54.32942835977231,6.923071757047981,306.09498046150276,238.31747183417588,0.2715235397138814,2.882922174907507,0.7697588389373891
125,4,6,94.59540802296254,37.83816320918502,56.757244813777525,18.741028450641554,0.7820965961590587,143.3572795582161,97.87826178049067,0.011119153979180557,1.9754539616761841,0.7846288540457184
126,6,6,248.23433262940512,124.11716631470256,124.11716631470256,40.631560198059674,5.050182228230824,300.92649850308305,206.41672845585686,0.132350598663985,2.7562928404417835,0.7850848748930646
127,4,7,335.503710552836,122.00134929194037,213.50236126089567,38.22042714479823,10.629382399461152,388.94704520534833,351.8235679322375,0.2939153468477412,3.1799890486469913,0.752593342507851
128,7,7,192.23430775041885,96.11715387520942,96.11715387520942,29.269282722914756,6.818469862329717,185.33478091879945,119.64518416023091,0.05085205823049565,2.2018563597654603,0.7945139846321139
129,4,7,237.2271016552692,86.26440060191607,150.96270105335313,46.504269781600314,6.08386134718009,323.75822783369847,284.80181547527826,0.2873912965894757,3.0272422624169666,0.754573475180933
130,6,7,329.56131632213726,152.10522291790951,177.45609340422774,50.88336751598668,12.92441547549784,318.55599401865743,208.3873955914938,0.28877980429733774,2.7649415413502414,0.7936630999625239
131,7,6,337.5151242029723,181.73891303236968,155.7762111706026,55.38775161515328,17.438983154945852,263.47518987122527,174.5712397390671,0.25893242664463867,2.597594817552161,0.7929170863877844
132,4,5,152.40082345727728,67.73369931434546,84.66712414293183,21.542395765286646,2.9825196070361253,173.99810527118146,135.72598588618217,0.02033058248478806,2.3390752757515023,0.7715010177729452
133,6,8,224.92645712368082,96.39705305300606,128.52940407067476,39.66157949823618,7.1660726302369095,194.51745292439298,183.12750139233066,0.15933508267130278,2.6440809363120468,0.7483182921366492
134,6,5,301.27122171725694,164.32975730032197,136.941464416935,69.29609944917068,8.55409039293871,314.40947086465746,287.2938494836926,0.4394064102953405,3.0339333651432745,0.7482156617805185
135,5,5,87.13623364548572,43.56811682274286,43.56811682274286,13.575334594854876,1.4980082395843441,84.14353127046196,57.4076720553611,0.0028094352250296723,1.3566486400148992,0.7881993756294772
136,5,8,283.11026117417305,108.88856199006656,174.22169918410648,37.11409704000684,1.4395150394217129,412.44162507823535,284.9474835138136,0.18947518096304797,3.027635930154883,0.7841472682609245
137,8,7,137.1466644122852,73.1448876865521,64.0017767257331,25.00243769547679,2.5026433909066883,116.8631192807844,85.79643845995099,0.021160308285580798,1.8233348738804727,0.7802530397708405
138,7,7,158.06992318294374,79.03496159147187,79.03496159147187,31.603801529531992,2.965318836429239,182.93726259627402,123.72955448465163,0.05078957813215619,2.2388125364260736,0.7872610549302459
139,5,8,144.75865141299755,55.67640438961444,89.0822470233831,20.40508197854434,1.3248873069175537,202.42550072797005,132.19040674005248,0.025939624537075066,2.3107325985458353,0.7911033832702139
140,6,6,262.6314189227733,131.31570946138666,131.31570946138666,50.84035774508533,8.517430725089708,184.4056899490006,133.83234737424624,0.13563042201323605,2.324014433584043,0.7835155953938404
141,6,7,301.1499552509707,138.99228703890955,162.15766821206114,65.0244539912057,7.32921595274468,394.3080147609624,269.9298740086696,0.5101320365078384,2.9853009948590223,0.7853339996520675
142,5,7,256.812681106872,107.00528379452999,149.807397312342,53.92883268686398,5.41835919246046,280.1204314923434,183.68549279703504,0.23140072128026165,2.647005689358041,0.7928327882924012
143,7,4,107.37572254662877,68.33000525694557,39.04571728968319,24.5547324044605,0.9449020948009749,122.91658898587494,94.14058762042714,0.01132887629451243,1.930715478029175,0.7660709682000922
144,5,5,255.02711106804142,127.5135555340207,127.5135555340207,46.72428454441905,4.814171382562657,314.7777514030198,224.34221588266755,0.1538850040397579,2.8307696628490633,0.7802947357963776
145,6,7,167.81583776901363,77.4534635856986,90.36237418331504,34.542518240377454,1.2456442671152206,283.8308607027835,193.64459163323693,0.09173579240976006,2.6971634237184565,0.7805106535611321
146,4,5,269.70343368963364,119.86819275094828,149.83524093868536,37.44153963353655,4.674730436271354,260.3476852321864,197.53124202179896,0.09075021994716036,2.715743569788581,0.7766092412676006
147,8,7,161.2877418512141,86.02012898731418,75.26761286389991,26.83952992157952,2.6382562091068964,133.43490389257198,86.28002317645412,0.02464843410759529,1.8298614229669965,0.7947250122340804
148,5,5,333.4126817054697,166.70634085273485,166.70634085273485,65.6022638331554,15.371597567939848,373.9443029417974,270.4520365372901,0.434946548569941,2.986834746993252,0.7804785361041373
149,5,6,207.9140995813189,94.5064089005995,113.40769068071941,28.492340017112433,2.678630357626263,179.47496235988694,129.13825078167412,0.03820794077533779,2.2854756584824227,0.7836046384596959
150,6,5,140.7227389286678,76.75785759745517,63.96488133121264,26.844301905267546,6.330087156667738,187.60966115554766,121.77585388263464,0.03080461428403256,2.2213264834375734,0.7892240511672319
151,6,7,211.831907466069,97.76857267664724,114.06333478942177,31.46160567529216,1.8163087797442279,270.78200284759987,225.44652523724932,0.09420545668007045,2.8350672395907384,0.7604677395977255
152,6,7,295.6014932887641,136.43145844096804,159.17003484779605,46.10491842183165,13.635605880857014,400.4176939793696,300.3115442269552,0.36573273178421717,3.0674414219767487,0.7744350203010979
153,5,7,92.95940846759683,38.733086861498684,54.226321606098146,21.793933550274858,2.2859870049394804,116.33134777548193,111.39265957505421,0.021783649480187135,2.122243650592547,0.7417223802701383
154,5,5,139.71693688334315,69.85846844167158,69.85846844167158,36.210286658287195,0.9649319860372204,118.74342586590035,92.53556893102227,0.030450472657413942,1.910891387224751,0.7733062638074627
155,5,7,197.67641357738256,82.3651723239094,115.31124125347316,46.36504259058784,2.136902625870422,270.3494728259499,232.36155831304325,0.20249483741556903,2.861275945108497,0.7562174432118799
